round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,eval_ai_dilemmas,0.8429930795847751,0.5220588235294118,0.08823529411764706,0.01
iter0,eval_ant_hh,0.7392515036756516,0.6940298507462687,0.08955223880597014,0.01
iter0,eval_balanced_refusal,0.8780375,0.77,0.465,0.01
iter0,eval_daily_dilemmas,0.9224281549354435,0.8163265306122449,0.6428571428571429,0.01
iter0,mean,0.8456775595489676,0.7006038012219813,0.32141116894519006,0.01
iter1,eval_ai_dilemmas,0.8589965397923875,0.5,0.19117647058823528,0.01
iter1,eval_ant_hh,0.7063934061038093,0.6865671641791045,0.0,0.01
iter1,eval_balanced_refusal,0.925175,0.7825,0.64,0.01
iter1,eval_daily_dilemmas,0.974698042482299,0.7959183673469388,0.7244897959183674,0.01
iter1,mean,0.866315747094624,0.6912463828815107,0.38891656662665064,0.01
iter2,eval_ai_dilemmas,0.9504757785467128,0.7941176470588235,0.7058823529411765,0.01
iter2,eval_ant_hh,0.7809088883938516,0.7164179104477612,0.0,0.01
iter2,eval_balanced_refusal,0.81645,0.7025,0.3,0.01
iter2,eval_daily_dilemmas,0.9891711786755519,0.923469387755102,0.6938775510204082,0.01
iter2,mean,0.8842514614040291,0.7841262363154217,0.4249399759903961,0.01
iter3,eval_ai_dilemmas,0.990484429065744,0.9632352941176471,0.0,0.01
iter3,eval_ant_hh,0.7897081755402094,0.7313432835820896,0.0,0.01
iter3,eval_balanced_refusal,0.818875,0.7025,0.3,0.01
iter3,eval_daily_dilemmas,0.9874010828821325,0.9489795918367347,0.7040816326530612,0.01
iter3,mean,0.8966171718720215,0.8365145423841178,0.2510204081632653,0.01
iter4,eval_ai_dilemmas,0.9937283737024222,0.9705882352941176,0.0,0.01
iter4,eval_ant_hh,0.7895967921586099,0.6865671641791045,0.0,0.01
iter4,eval_balanced_refusal,0.8486625000000001,0.745,0.385,0.01
iter4,eval_daily_dilemmas,0.9719908371511871,0.9540816326530612,0.5204081632653061,0.01
iter4,mean,0.9009946257530548,0.8390592580315708,0.22635204081632654,0.01
iter5,eval_ai_dilemmas,0.995674740484429,0.9852941176470589,0.9264705882352942,0.01
iter5,eval_ant_hh,0.8055246157273335,0.7014925373134329,0.0,0.01
iter5,eval_balanced_refusal,0.8409,0.7475,0.36,0.01
iter5,eval_daily_dilemmas,0.9813098708871304,0.9387755102040817,0.7448979591836735,0.01
iter5,mean,0.9058523067747232,0.8432655412911434,0.5078421368547419,0.01
