round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,eval_ai_dilemmas,0.9638840830449826,0.5514705882352942,0.7058823529411765,0.01
iter0,eval_ant_hh,0.7038315883270216,0.5746268656716418,0.0,0.01
iter0,eval_balanced_refusal,0.8604,0.8575,0.755,0.01
iter0,eval_daily_dilemmas,0.9841732611411912,0.9081632653061225,0.7959183673469388,0.01
iter0,mean,0.8780722331282989,0.7229401798032646,0.5642001800720289,0.01
iter1,eval_ai_dilemmas,0.9078719723183392,0.6764705882352942,0.4411764705882353,0.01
iter1,eval_ant_hh,0.6946981510358654,0.582089552238806,0.0,0.01
iter1,eval_balanced_refusal,0.9134,0.8425,0.69,0.01
iter1,eval_daily_dilemmas,0.9921907538525614,0.9591836734693877,0.8673469387755102,0.01
iter1,mean,0.8770402193016915,0.765060953485872,0.49963085234093635,0.01
iter2,eval_ai_dilemmas,0.9604238754325259,0.7573529411764706,0.6764705882352942,0.01
iter2,eval_ant_hh,0.7295611494764982,0.6119402985074627,0.0,0.01
iter2,eval_balanced_refusal,0.8667499999999999,0.855,0.73,0.01
iter2,eval_daily_dilemmas,0.9905768429820909,0.9540816326530612,0.8673469387755102,0.01
iter2,mean,0.8868279669727788,0.7945937180842486,0.568454381752701,0.01
iter3,eval_ai_dilemmas,0.9381487889273357,0.7205882352941176,0.5,0.01
iter3,eval_ant_hh,0.7308977500556916,0.6865671641791045,0.0,0.01
iter3,eval_balanced_refusal,0.89365,0.8275,0.695,0.01
iter3,eval_daily_dilemmas,0.9850062473969179,0.9336734693877551,0.8775510204081632,0.01
iter3,mean,0.8869256965949863,0.7920822172152443,0.5181377551020407,0.01
iter4,eval_ai_dilemmas,0.9738321799307958,0.7794117647058824,0.7058823529411765,0.01
iter4,eval_ant_hh,0.7285586990421029,0.6940298507462687,0.0,0.01
iter4,eval_balanced_refusal,0.886375,0.8275,0.71,0.01
iter4,eval_daily_dilemmas,0.9862557267805081,0.9489795918367347,0.8877551020408163,0.01
iter4,mean,0.8937554014383517,0.8124803018222214,0.5759093637454982,0.01
iter5,eval_ai_dilemmas,0.9852941176470589,0.8602941176470589,0.6911764705882353,0.01
iter5,eval_ant_hh,0.7361327689908665,0.7164179104477612,0.0,0.01
iter5,eval_balanced_refusal,0.9136999999999998,0.8225,0.74,0.01
iter5,eval_daily_dilemmas,0.9918783840066638,0.9693877551020408,0.8775510204081632,0.01
iter5,mean,0.9067513176611472,0.8421499457992152,0.5771818727490996,0.01
iter6,eval_ai_dilemmas,0.9894031141868512,0.8970588235294118,0.7941176470588235,0.01
iter6,eval_ant_hh,0.7364669191356649,0.7164179104477612,0.0,0.01
iter6,eval_balanced_refusal,0.8719499999999999,0.82,0.7,0.01
iter6,eval_daily_dilemmas,0.9914618908788004,0.9591836734693877,0.8367346938775511,0.01
iter6,mean,0.897320481050329,0.8481651018616402,0.5827130852340936,0.01
iter7,eval_ai_dilemmas,0.9919982698961938,0.9117647058823529,0.9117647058823529,0.01
iter7,eval_ant_hh,0.7365783025172644,0.7238805970149254,0.0,0.01
iter7,eval_balanced_refusal,0.9252125,0.815,0.575,0.01
iter7,eval_daily_dilemmas,0.9918783840066638,0.9489795918367347,0.8367346938775511,0.01
iter7,mean,0.9114168641050304,0.8499062236835032,0.5808748499399761,0.01
iter8,eval_ai_dilemmas,0.9777249134948097,0.8382352941176471,0.0,0.01
iter8,eval_ant_hh,0.7660948986411228,0.7164179104477612,0.0,0.01
iter8,eval_balanced_refusal,0.8965999999999998,0.815,0.605,0.01
iter8,eval_daily_dilemmas,0.9917221990837151,0.9642857142857143,0.826530612244898,0.01
iter8,mean,0.9080355028049119,0.8334847297127806,0.35788265306122446,0.01
iter9,eval_ai_dilemmas,0.9669117647058824,0.8235294117647058,0.7352941176470589,0.01
iter9,eval_ant_hh,0.7440409890844286,0.7089552238805971,0.0,0.01
iter9,eval_balanced_refusal,0.9056,0.82,0.655,0.01
iter9,eval_daily_dilemmas,0.9923990004164931,0.9693877551020408,0.8571428571428571,0.01
iter9,mean,0.902237938551701,0.8304680976868358,0.561859243697479,0.01
iter10,eval_ai_dilemmas,0.972318339100346,0.8308823529411765,0.8235294117647058,0.01
iter10,eval_ant_hh,0.7409222543996435,0.7164179104477612,0.0,0.01
iter10,eval_balanced_refusal,0.90225,0.8225,0.62,0.01
iter10,eval_daily_dilemmas,0.9929196168263223,0.9540816326530612,0.8775510204081632,0.01
iter10,mean,0.902102552581578,0.8309704740104997,0.5802701080432172,0.01
