round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,eval_ai_dilemmas,0.49156574394463676,0.5,0.0,0.01
iter0,eval_ant_hh,0.48396079304967704,0.5,0.0,0.01
iter0,eval_balanced_refusal,0.60175,0.5,0.03,0.01
iter0,eval_daily_dilemmas,0.5424822990420658,0.5,0.01020408163265306,0.01
iter0,mean,0.5299397090090949,0.5,0.010051020408163264,0.01
iter1,eval_ai_dilemmas,0.90625,0.5808823529411765,0.5735294117647058,0.01
iter1,eval_ant_hh,0.7378035197148585,0.6791044776119403,0.0,0.01
iter1,eval_balanced_refusal,0.9664125,0.7775,0.815,0.01
iter1,eval_daily_dilemmas,0.9525718450645564,0.7857142857142857,0.6530612244897959,0.01
iter1,mean,0.8907594661948537,0.7058002790668506,0.5103976590636254,0.01
iter2,eval_ai_dilemmas,0.9990268166089966,0.8161764705882353,0.9705882352941176,0.01
iter2,eval_ant_hh,0.737914903096458,0.6940298507462687,0.0,0.01
iter2,eval_balanced_refusal,0.8353624999999999,0.77,0.65,0.01
iter2,eval_daily_dilemmas,0.9907330279050396,0.9183673469387755,0.6224489795918368,0.01
iter2,mean,0.8907593119026236,0.7996434170683199,0.5607593037214886,0.01
iter3,eval_ai_dilemmas,0.9982698961937716,0.9926470588235294,0.0,0.01
iter3,eval_ant_hh,0.757295611494765,0.6716417910447762,0.0,0.01
iter3,eval_balanced_refusal,0.9377624999999999,0.8025,0.765,0.01
iter3,eval_daily_dilemmas,0.9894835485214494,0.9489795918367347,0.7857142857142857,0.01
iter3,mean,0.9207028890524965,0.8539421104262601,0.38767857142857143,0.01
