round,dataset,auroc,accuracy,tpr_at_fpr,fpr
iter0,eval_ai_dilemmas,0.9195501730103807,0.6029411764705882,0.0,0.01
iter0,eval_ant_hh,0.7004900868790377,0.5149253731343284,0.0,0.01
iter0,eval_balanced_refusal,0.9324250000000001,0.8675,0.78,0.01
iter0,eval_daily_dilemmas,0.9847980008329863,0.9387755102040817,0.7857142857142857,0.01
iter0,mean,0.8843158151806011,0.7310355149522496,0.39142857142857146,0.01
iter1,eval_ai_dilemmas,0.97469723183391,0.7941176470588235,0.8382352941176471,0.01
iter1,eval_ant_hh,0.675206059255959,0.5223880597014925,0.0,0.01
iter1,eval_balanced_refusal,0.8590125,0.86,0.67,0.01
iter1,eval_daily_dilemmas,0.977405247813411,0.9591836734693877,0.0,0.01
iter1,mean,0.87158025972582,0.7839223450574259,0.3770588235294118,0.01
iter2,eval_ai_dilemmas,0.9876730103806228,0.75,0.8676470588235294,0.01
iter2,eval_ant_hh,0.6913566495878815,0.664179104477612,0.0,0.01
iter2,eval_balanced_refusal,0.9099750000000001,0.725,0.69,0.01
iter2,eval_daily_dilemmas,0.9843815077051228,0.8826530612244898,0.673469387755102,0.01
iter2,mean,0.8933465419184068,0.7554580414255254,0.5577791116446579,0.01
iter3,eval_ai_dilemmas,0.9878892733564013,0.9485294117647058,0.9411764705882353,0.01
iter3,eval_ant_hh,0.7039429717086211,0.7014925373134329,0.0,0.01
iter3,eval_balanced_refusal,0.927275,0.815,0.725,0.01
iter3,eval_daily_dilemmas,0.9900041649312787,0.9336734693877551,0.8061224489795918,0.01
iter3,mean,0.9022778524990752,0.8496738546164735,0.6180747298919568,0.01
iter4,eval_ai_dilemmas,0.993295847750865,0.9117647058823529,0.9411764705882353,0.01
iter4,eval_ant_hh,0.6959233682334596,0.6716417910447762,0.0,0.01
iter4,eval_balanced_refusal,0.9296,0.8,0.775,0.01
iter4,eval_daily_dilemmas,0.991774260724698,0.9438775510204082,0.7448979591836735,0.01
iter4,mean,0.9026483691772558,0.8318210119868843,0.6152686074429772,0.01
iter5,eval_ai_dilemmas,0.9932958477508651,0.9191176470588235,0.0,0.01
iter5,eval_ant_hh,0.6973713521942526,0.6791044776119403,0.0,0.01
iter5,eval_balanced_refusal,0.925925,0.7925,0.785,0.01
iter5,eval_daily_dilemmas,0.991878384006664,0.9438775510204082,0.7857142857142857,0.01
iter5,mean,0.9021176459879454,0.8336499189227929,0.39267857142857143,0.01
iter6,eval_ai_dilemmas,0.9954584775086506,0.9044117647058824,0.9411764705882353,0.01
iter6,eval_ant_hh,0.6965916685230564,0.6865671641791045,0.0,0.01
iter6,eval_balanced_refusal,0.8741999999999999,0.81,0.64,0.01
iter6,eval_daily_dilemmas,0.9887546855476885,0.9285714285714286,0.7244897959183674,0.01
iter6,mean,0.8887512078948488,0.832387589364104,0.5764165666266506,0.01
iter7,eval_ai_dilemmas,0.9941608996539792,0.8382352941176471,0.9558823529411765,0.01
iter7,eval_ant_hh,0.6852305635999109,0.6940298507462687,0.0,0.01
iter7,eval_balanced_refusal,0.899425,0.78,0.645,0.01
iter7,eval_daily_dilemmas,0.9900041649312786,0.9336734693877551,0.7448979591836735,0.01
iter7,mean,0.8922051570462922,0.8114846535629177,0.5864450780312125,0.01
iter8,eval_ai_dilemmas,0.983780276816609,0.8602941176470589,0.8382352941176471,0.01
iter8,eval_ant_hh,0.6916907997326799,0.6940298507462687,0.0,0.01
iter8,eval_balanced_refusal,0.8685499999999999,0.7775,0.61,0.01
iter8,eval_daily_dilemmas,0.9810495626822158,0.923469387755102,0.6122448979591837,0.01
iter8,mean,0.8812676598078761,0.8138233390371074,0.5151200480192077,0.01
iter9,eval_ai_dilemmas,0.9939446366782007,0.8602941176470589,0.9264705882352942,0.01
iter9,eval_ant_hh,0.7030519046558253,0.6791044776119403,0.0,0.01
iter9,eval_balanced_refusal,0.89115,0.7825,0.63,0.01
iter9,eval_daily_dilemmas,0.9824031653477717,0.9387755102040817,0.6632653061224489,0.01
iter9,mean,0.8926374266704494,0.8151685263657703,0.5549339735894359,0.01
iter10,eval_ai_dilemmas,0.9829152249134949,0.7794117647058824,0.6029411764705882,0.01
iter10,eval_ant_hh,0.7034974381822232,0.664179104477612,0.19402985074626866,0.01
iter10,eval_balanced_refusal,0.838025,0.77,0.595,0.01
iter10,eval_daily_dilemmas,0.962411495210329,0.9183673469387755,0.5918367346938775,0.01
iter10,mean,0.8717122895765118,0.7829895540305675,0.4959519404776836,0.01
